student_id,first_name,last_name,age,gender,major,GPA,enrollment_date,graduation_date,advisor
584,Jennica,Lestur,20,Female,Computer Science,1.94,6/17/2020,5/6/2024,Jennica Lester
585,,borchardt,20,Male,Biology,0.68,3/20/2019,7/16/2025,Chuck Borchardt
586,Con,,20,Male,Computer Science,1.69,5/5/2020,10/26/2025,Con Ding
587,Selinn,Ash,19,Female,History,2.33,12/9/2019,,Seline Ash
588,,Yurlov,24,Male,Computer Science,3.14,7/15/2019,12/16/2025,Mitchell Yurlov
589,Milly,Plett,22,Female,Computer Science,3.72,1/1/2019,11/9/2024,Milly Plett
590,Julius,Ten Broek,21,Male,History,0.39,5/25/2021,11/25/2024,Julius Ten Broek
591,Shirleen,Planks,21,Female,History,1.65,12/14/2019,3/19/2024,Shirleen Planks
592,Dario,Vernazza,23,Male,History,4.04,1/8/2019,4/20/2024,Dario Vernazza
593,Evne,Brewood,21,Female,Computer Science,1.75,7/18/2020,8/6/2025,Evie Brewood
594,Meta,De Benedetti,23,Female,Biology,1.02,9/5/2021,4/30/2025,Meta De Benedetti
595,Meryl,O'Feeney,23,Female,Computer Science,0.91,8/22/2019,4/28/2024,Meryl O'Feeney
596,Pren,McFeat,20,Male,Computer Science,3.77,,7/12/2025,Pren McFeat
597,Devland,Bromet,23,Bigender,History,3.59,8/24/2019,5/6/2024,Devland Bromet
598,Randie,Giamelli,25,Male,Hidtory,2.94,9/15/2024,5/22/2019,Randie Giamelli
599,Calley,Ticic,24,Female,History,1.46,1/18/2019,12/3/2023,Calley Ticic
600,Talbert,Platt,25,,Computer Science,0.74,7/6/2019,12/23/2024,Talbera Platt
601,Leanna,Gookey,25,Female,Computer Science,0.93,12/9/2020,4/14/2024,Leanna Gookey
602,Elysha,Sparshott,18,Female,History,3.75,10/29/2021,11/15/2023,Elysha Sparshott
603,Haslett,Panketh,19,Male,Biology,2.32,10/15/2020,3/31/2024,Haslett Panketh
604,Cordewia,Leber,23,Female,History,2.22,10/8/2021,8/14/2023,
605,Angele,Stiffell,18,Female,Computer Science,1.16,9/30/2020,12/31/2024,Angele Stiffezl
606,Niko,Fintoph,24,Male,History,0.81,10/29/2023,12/18/2020,Niko Fintoph
607,Emile,okewes,24,Male,History,2.57,5/1/2020,10/31/2025,Emile Skewes
608,Lillian,Chell,23,Female,Computer Science,3.82,8/27/2019,11/19/2023,Lillian Chell
609,Bernete,Cussons,24,Female,Biology,2.45,,10/19/2024,Bernete Cussons
610,Etta,Millican,24,Female,Biology,2.91,12/29/2020,3/6/2025,Etta Millican
611,Willie,Margiotta,24,Male,Biology,1.26,,9/30/2023,
612,Bobby,Fowle,22,Male,Computer Science,1.1,8/1/2019,9/20/2023,Bobby Fowle
613,Fraqda,McCord,18,Female,History,3.77,,2/4/2025,Frayda McCord
614,Blakeley,Skoughman,20,Female,Computer Science,3.35,2/26/2021,11/17/2025,Blakeley Skoughman
615,Cinda,Englishby,19,Female,Biology,3.2,7/30/2020,,Cinda Englishby
616,Wyn,Gorry,23,Male,History,1.14,5/28/2019,10/18/2024,Wyn Gorry
617,Bertrand,Skougl,22,Male,History,2.87,2/16/2020,10/27/2025,
618,Caddric,Overshott,22,Male,Biology,0.95,2/8/2019,,Caddric Overshott
619,Cobb,Mowling,21,Male,History,2.68,3/28/2019,3/6/2023,Cobb Mowling
620,Roxy,,22,Female,Computer Science,1.88,1/8/2021,4/10/2025,Roxy Monteith
621,,Harses,24,,History,3.13,2/2/2020,8/18/2024,Gerhard Harses
622,Heidi,Stiit,19,Polygender,Biology,0.62,9/8/2021,6/25/2023,Heidi Stait
623,Hortensia,Farny,20,Female,History,0.66,11/21/2021,12/2/2025,Hortensia Farny
624,Marty,Kulic,24,Female,Computer Science,0.45,3/7/2020,2/25/2023,Marty Kulic
625,Frasquito,Bowcd,21,Male,Historq,3.82,1/3/2019,10/13/2025,Frasvuito Bownd
626,Midge,Rohlfing,24,Female,History,0.52,1/14/2020,11/22/2024,Midge Rohlfing
627,,Roantree,21,Male,Computer Science,2.71,11/27/2020,5/10/2024,Edwin Roantree
628,Barny,Lamshead,25,Male,Computer Science,0.09,12/11/2020,4/6/2023,Barny Lamshead
629,Gunar,Culy,18,Male,History,0.76,11/26/2019,6/5/2024,Gunar Culy
630,oathan,Booler,25,Male,Computer Science,1.08,8/22/2021,4/29/2025,Nathan Booler
631,Cilka,,23,Female,Biology,3.72,6/2/2019,10/12/2023,Cilka Yurkin
632,Broddie,Quinion,28,Genderqueer,History,2.77,11/15/2020,4/23/2024,Broddie Quinion
633,Joni,Garz,20,Female,Biology,1.11,12/13/2021,1/20/2025,Joni Garz
634,Marketa,Bonevant,24,Female,History,2.24,10/29/2021,6/12/2024,Marketa Bonevant
635,Berrie,Dusting,24,Female,Hiswory,0.51,12/8/2023,12/5/2020,
636,,Buie,21,Female,Biology,2.51,5/8/2019,2/18/2023,Lyndsey Buie
637,Charlottw,Heffernan,14,Female,History,2.25,1/22/2020,5/3/2025,Charlotte Heffernan
638,Griff,Eeles,24,Male,Computer Science,0.54,11/16/2021,9/22/2024,Griff Eeles
639,Maurise,Barkshire,19,Male,Buology,0.22,12/25/2021,7/16/2025,Maurise Barkshire
640,Danyelle,Echalie,19,Female,Computer Science,1.1,8/19/2020,5/9/2024,
641,Rennie,Scrowston,18,Female,History,1.58,10/19/2019,3/3/2024,Rennie Scrowiton
642,Rochette,Castles,21,Female,Biology,2.04,8/15/2020,8/3/2024,Rochette Castles
643,Costa,Caff,20,Male,Computer Science,1.43,12/11/2020,1/29/2024,Costa Caff
644,Bud,Tibbled,18,Male,Biology,0.82,11/12/2021,12/21/2023,BuduTibbles
645,Laughton,Sisnett,20,Male,History,1.88,10/16/2021,11/21/2025,Laughton Sisnett
646,Niles,,24,,History,1.37,10/13/2021,7/6/2025,Niles Oldridge
647,Fitzgerald,Wallbridge,25,Male,Biology,0.2,3/24/2020,3/24/2023,Fitzgerald Wallbridge
648,oicolas,Sherred,22,Male,Biology,4.01,6/29/2019,6/24/2025,Nicolas Sherred
649,Karin,Hansmann,18,Female,,3.56,3/15/2021,12/10/2023,Karin Hansmann
650,Hashim,Lorkins,27,Male,Biologn,1.59,4/22/2020,8/29/2024,Hashim Lorkins
651,Bruce,Treagust,23,Male,Computer Science,3.44,,7/15/2023,Bruce Treagust
652,Kaile,McGucken,21,Female,History,0.46,6/9/2021,4/16/2023,Kaile McGucken
653,Galven,Jellis,25,Male,Bivlogy,0.98,12/23/2020,2/4/2023,
654,Kevon,Caustick,24,Male,Biology,1.25,1/24/2020,7/27/2024,Kevon Caustick
655,Homer,Marqyes,23,Male,Biology,0.38,12/18/2021,8/28/2025,Homer Marqyes
656,Donnajeap,Houndesome,24,Genderfluid,History,1.07,3/21/2020,11/10/2023,Donnajean Houndesome
657,Felic,Stummeyer,18,Male,Computer Science,0.34,8/8/2019,2/5/2024,Felic Stummeyer
658,Glennis,Le Noir,21,Female,Biology,1.61,12/2/2019,4/24/2024,
659,Mareah,Sparsholt,20,Female,Computer Science,1.82,5/18/2020,11/2/2025,Mareah Sparsholt
660,Wildon,Thring,25,Male,,0.94,6/9/2019,2/18/2025,Wildon Thring
661,Shawn,Liquorish,25,Female,Biology,1.94,11/9/2020,11/28/2024,
662,Tiffi,Cotes,21,Genderfluid,History,3.49,2/4/2021,9/16/2023,Tiffi Cotes
663,,Binner,23,Female,History,0.5,7/22/2023,11/25/2021,
664,Broddy,Belt,25,Male,Biology,0.09,5/17/2020,9/22/2023,Broddy Belt
665,Drucill,Blannin,20,Female,Computer Science,2.9,2/5/2021,1/8/2023,Drucils Blannin
666,Barth,Winspurr,20,Male,Computer Science,3.24,10/4/2021,9/21/2023,Barth Wiqspurr
667,Ephrem,Hillaby,30,Male,Biology,1.81,2/5/2021,6/22/2024,Ephrem Hillaby
668,Maegan,Brownfield,20,Female,History,1.15,6/16/2021,4/12/2025,Maegan Brownfield
669,Padget,Cosgry,20,Male,History,0.14,5/23/2019,5/23/2023,Padget Cosgry
670,Konstantine,Pedri,22,Male,History,0.49,3/9/2019,10/27/2024,Konstantine Pedri
671,Nicolas,Lace,22,Male,Biology,2.88,4/28/2019,12/5/2024,Nicolas Lace
672,Twila,Lowther,25,Female,Computer Science,3.61,3/9/2020,2/4/2025,Twila Lowther
673,Sven,Antoszewski,18,Male,History,0.62,6/13/2019,6/5/2025,Sven Antoszewski
674,Natasha,Abramovicz,18,,History,2.2,5/16/2019,,Natasha Abramovicz
675,Pollyanna,Paslow,19,,History,1.81,9/17/2021,7/24/2025,Pollyanna Paslow
676,Misti,Bjerkan,19,,Computer Science,1.67,11/30/2020,8/30/2025,histi Bjerkan
677,,Dayer,18,Male,Biology,1.97,7/18/2023,3/9/2021,Andrey Dayer
678,Verna,Chaplin,23,Female,Computer Science,2.26,10/16/2021,9/21/2024,Verna Chaplin
679,Reynard,Seiler,23,Male,Biology,3.43,3/20/2021,7/14/2023,Reynard Seiler
680,Roselia,Tongue,18,Female,Computer Science,2.85,11/6/2021,10/16/2023,Roselia Tojgue
681,Jobie,Hatherill,21,Female,History,2.81,1/21/2019,10/18/2025,Jobie Hatherill
682,Ned,Covil,24,Male,Computer Science,3.8,1/13/2020,4/30/2025,Ned Covil
683,Amye,Peinke,24,Female,Biology,3.63,6/4/2020,12/4/2023,Amye Peinke
684,Aveline,Anthes,20,Female,,0.03,1/8/2020,2/23/2024,Aveline Anthes
685,Alexandrina,,21,Female,Biology,3.86,3/17/2019,8/10/2024,Alexandrina Finneran
686,Jareb,Larne,18,Male,Computer Science,1.49,4/29/2020,1/11/2023,Jareb Larne
687,Justino,Balaisot,25,Male,History,0.91,10/30/2019,12/14/2023,Justino Balaisot
688,Louisette,Flament,20,Female,Biulogy,2.91,1/8/2020,7/22/2024,Louisette Flament
689,Ware,Revie,26,Male,History,3.75,4/24/2019,8/5/2024,Ware Revie
690,Gretel,Richardes,19,Female,Biology,0.26,2/27/2021,3/26/2025,Gretel Richardes
691,Jess,Casacchia,20,Female,History,3.41,1/27/2019,2/20/2023,Jess Casacchia
692,Annalise,Pietruszewicz,18,Female,History,2.93,3/3/2021,6/14/2025,
693,Evpleen,Emanuele,19,Female,Computer Science,0.53,,4/6/2023,Eveleen Emanuele
694,Maribelle,Cosyns,18,Genderfluid,,0.3,9/28/2019,9/2/2025,Maribelle Cosyns
695,Saraann,Kenright,20,Genderqueer,Biobogy,3.32,8/15/2019,1/17/2025,Saraann Kenright
696,Karon,L'Episcopio,20,Female,History,2.83,5/27/2019,6/23/2023,Karon L'Episcopio
697,,,23,Female,Computer Science,3.14,2/8/2021,9/28/2024,Nelle Godball
698,Hester,Crix,20,Female,Computer Science,3.7,5/24/2019,,Hester Crix
699,,Angeau,25,Male,Computer Science,0.82,1/17/2021,7/17/2024,Rudy Angeau
700,Hans,Attfield,24,Non-binary,History,1.48,,5/24/2025,Hans Attfield
701,Paxon,Linsay,22,Male,Biology,1.12,6/30/2021,,Paxon Linsay
702,Tina,Bewick,18,Female,History,3.31,12/13/2021,1/2/2025,Tina Bewick
703,Sadt,Sinclaire,21,Bigender,Biology,1.78,6/23/2019,4/26/2023,
704,Jeannie,Syddie,25,Female,Biology,3.67,12/10/2019,1/26/2025,Jeannie Syddie
705,Jeralee,Scare,24,Female,Coqputer Science,2.24,10/11/2020,10/30/2023,Jeralee Scare
706,Pearle,Trippitt,21,Genderfluid,History,0.52,8/21/2025,3/25/2020,Pearle Trippitt
707,Rosaleen,Holburn,25,Female,Computer Science,1.12,3/12/2021,10/16/2023,Rosaleen Holburn
708,zlemmie,Hunnicutt,18,Male,Computel Science,3.43,6/30/2019,8/18/2023,Clemmie Hunnicutt
709,Florentia,yeus,22,Female,Computer Science,2.45,2/18/2019,10/31/2023,Florentia Meus
710,Hamlin,Torrance,24,Male,Biology,0.23,2/24/2019,2/8/2023,
711,Corrunne,Kedwell,23,Female,Biology,3.39,4/30/2020,4/15/2023,Corrinne Kedwell
712,Aldon,Gristwood,23,Male,,0.02,1/27/2019,4/18/2023,Aldon Gristwood
713,Ari,Gracey,24,Male,Computer Science,3.11,10/30/2019,11/25/2024,Ari Gracey
714,Caz,Gillogley,25,Male,History,0.77,6/4/2020,2/11/2023,Caz Gillogley
715,Jeff,Durkin,21,,giology,3.67,2/4/2025,4/2/2019,Jeff Durkin
716,Vi,Ead,20,Female,Computer Science,-0.34,3/7/2021,3/1/2023,Vi Ead
717,Chariot,Lofting,21,Male,History,1.52,11/24/2019,2/20/2024,Chariot Lofting
718,Quintina,Mcrullen,18,Female,History,3.29,11/8/2021,12/3/2023,Quintina McCullen
719,Edi,Sondland,19,Female,History,1.7,3/11/2019,3/23/2025,
720,Richmond,Dickin,24,Male,Biology,1.5,9/16/2021,3/9/2023,Richmond Dickin
721,,Gilliver,24,Female,History,3.34,11/28/2019,4/1/2024,Marika Gilliver
722,Giraud,Birchenough,18,Genderfluid,Biology,3.98,6/12/2019,12/21/2025,Giraud Birchenough
723,Hallie,Sexcey,23,Female,History,0.71,8/15/2020,5/20/2025,Hallie Sexcey
724,Larry,,19,Male,History,2.46,1/21/2021,11/9/2025,Larry Bushnell
725,Andreas,Aspinall,24,Male,oiology,3.13,1/23/2019,4/19/2025,Andreas Aspinall
726,Colas,Pantone,18,Male,Biopogy,1.57,11/18/2020,11/25/2023,Colas Pantone
727,Lavina,Surmeir,18,Female,History,1.24,6/24/2019,4/6/2023,Lavina Surmeir
728,Brendan,Karle,22,Male,Computer Science,0.61,1/8/2019,8/4/2024,Brendan Kirle
729,Jarret,Sellack,25,Male,Hibtory,1.19,9/2/2020,3/12/2023,carret Sellack
730,Shandee,Minnis,23,Female,Biology,1.68,7/20/2021,7/12/2023,Shandee Minnis
731,Jackie,,22,Female,Biology,0.53,9/27/2019,5/16/2025,Jackie Stayte
732,Ericha,Hefferon,24,Female,Biology,3.65,1/2/2021,9/2/2025,Ericha Hefferon
733,Koenraad,Ogan,24,Bigender,Computer Science,1.16,9/18/2025,5/1/2020,Koenraad Ogan
734,Roxie,Tuley,21,Female,,2.38,1/3/2021,1/29/2025,Roxie Tuley
735,Michaeline,Spindler,25,Female,Computer Science,3.29,8/12/2019,10/25/2023,Michaeline Spindler
736,Bartholomhw,Finey,25,Male,Biology,1.62,11/28/2020,7/24/2025,Bartholomew Finey
737,Gil,Girardey,18,Male,Computer Science,2.17,5/12/2021,,Gil Gtrardey
738,Myrtie,Rekbrandt,19,Non-binary,History,3.56,5/4/2019,10/22/2023,Myrtie Rembrandt
739,Goldy,Ivory,21,,Biology,1.44,8/10/2020,6/15/2023,poldy Ivory
740,Kev,Kondratovich,22,Male,History,0.36,,11/17/2025,Kev Kondratovich
741,Hamlin,Ivanuschka,22,,History,0.64,9/24/2020,10/23/2023,Hamlin Ivanuschka
742,Dolores,Dinan,23,Female,Biology,2.59,10/30/2019,6/4/2023,Dolores Dinan
743,Breanne,McKeand,22,Female,Biology,2.09,3/8/2020,5/28/2025,Breanne McKeand
744,Theodosia,Flory,25,Non-binary,Biology,2.69,1/18/2019,7/30/2025,Theodosia Flozy
745,Del,Dooher,23,Male,History,1.81,4/15/2021,4/8/2023,Del Dooher
746,Katey,Blower,23,Female,History,3.96,8/15/2020,12/17/2023,Katey Blower
747,Salmon,Skaymap,25,Bigender,Biology,1.46,10/1/2021,4/11/2025,Salmon Skayman
748,Bancroft,Knowller,22,Male,Biology,3.65,3/29/2020,6/18/2025,Bancroft Knowller
749,Alexia,Forte,19,Female,Biology,0.46,8/31/2023,5/16/2020,
750,Silvain,,20,Agender,Biology,1.46,10/26/2025,10/4/2019,Silvain Siemantel
751,Demetre,Qualtro,25,Male,Computer Scienhe,1.6,12/11/2021,7/24/2024,
752,Estell,Beaford,25,Female,Biology,1.88,2/17/2019,5/3/2023,Estell Beaford
753,,Sbatton,25,Male,History,2.9,11/14/2020,10/16/2025,Drugi Statton
754,Kayla,Briatt,25,Female,Biology,2.67,9/12/2021,,
755,Arliene,Bendin,20,Female,History,2.44,9/30/2021,,Arliene Bendin
756,Josefina,Philipard,20,Polygender,Computer Science,0.62,6/13/2021,7/10/2023,Josefina Philipard
757,Brandea,Kernell,18,Female,Computer Science,1.09,7/3/2020,1/28/2024,Brandea Kernell
758,Ross,Straun,20,Male,Biology,2.84,11/2/2019,4/17/2025,Ross Straun
759,Melly,,19,Female,Csmputer Science,1.01,7/23/2020,10/3/2024,Melly Cicculini
760,Joscelin,Swyn,19,Female,History,2.79,5/9/2020,7/29/2025,Joscelin Swyn
761,Howie,Canas,23,Agender,Biology,0.72,2/5/2020,9/17/2025,Howie Canas
762,Nicholq,Kores,25,Genderfluid,bomputer Science,3.1,1/22/2020,9/17/2024,Nichols Kores
763,Kellina,De Leek,18,,,1.74,12/24/2021,2/28/2023,Kellina De Leek
764,Arleen,Daubney,18,Female,xiology,2.23,6/29/2019,12/14/2024,Arleen Daubney
765,Phyllys,Marchbank,20,Female,Biology,3.12,9/29/2021,8/8/2023,
766,Alvy,Brandi,25,Non-binary,Biology,1.9,7/15/2020,2/2/2025,Alvy Brendi
767,Millie,Chidgey,25,Female,Hcstory,2.21,1/30/2021,7/6/2024,Millie Chidgey
768,,Stoute,19,Female,Biology,1.92,2/17/2020,2/21/2025,Lorelei Stoute
769,Kakalina,Usmar,24,Female,History,2.37,,6/19/2025,Kakalina Usmar
770,Issi,Shyres,24,Female,Hisgory,2.71,9/12/2020,9/14/2025,Issi Shyres
771,Riki,Siret,20,Female,Computer Science,2.26,4/2/2020,2/5/2025,Riki Siret
772,Claudina,Di Franceschi,20,Genderfluid,History,1.64,11/28/2021,5/17/2023,Claudina Di Franceschi
773,Aila,de Najera,23,Female,,2.11,1/12/2021,6/1/2024,Aila de Najera
774,Holly,Crass,24,Non-binary,Biology,3.83,6/24/2021,9/5/2023,Holly Crass
775,Tabbitha,Entwistle,22,Bigender,Computer Science,3.94,3/26/2020,8/8/2023,Tabbitha Entwistle
776,Nestor,Errichiello,23,Bigender,History,1.46,1/31/2021,11/6/2023,Nestor Errichiello
777,Dalston,Walkden,19,Male,History,0.84,12/7/2021,4/16/2025,Dalston Walkden
778,Raul,Duinkerk,20,Male,History,1.67,1/23/2019,7/24/2025,
779,Tris,Nerney,24,Male,Computer Science,1.52,3/10/2020,11/20/2023,Tris Nerney
780,Kahhleel,Wimpress,23,,Computer Science,0.11,2/17/2021,1/9/2024,Kahaleel Wimpress
781,Noe,Manseo,25,Non-binary,Biology,2.2,8/28/2019,1/30/2024,Noe Maqsel
782,Murry,,21,,Computer Science,3.05,1/26/2021,6/20/2023,Murry Becraft
783,Brier,Klasen,19,Genderqueer,Computer Science,0.39,10/14/2019,3/2/2023,Brier Klasen
784,Rene,Applin,19,Female,History,3.66,5/25/2019,7/21/2023,Rene Applin
785,Talbert,Philps,25,Male,Biology,1.63,12/6/2020,11/17/2025,Talbert Philps
786,Emery,Gadeaux,20,Bigender,Biology,2.98,7/28/2020,10/14/2023,Emery Gadeaux
787,Elene,Seignior,15,Female,Biology,2.73,7/26/2019,5/30/2025,Elene Seignior
788,Nickie,Gravey,25,Female,Computer Science,3.15,10/26/2020,11/23/2025,Nickie Gravey
789,Leell,McCowan,19,Male,Biology,0.25,1/14/2019,3/5/2024,Lyell McCowan
790,Baird,Favel,19,Male,History,0.58,1/7/2021,8/17/2025,Baird Favgl
791,Nadean,Sedger,19,Female,Computer Science,1.22,8/26/2021,8/7/2024,
792,Dorisa,Magee,23,Female,Biology,0.46,2/26/2020,5/16/2025,Dorisa Magee
793,Ofelia,Nisard,22,Female,History,3.31,11/18/2020,6/30/2025,Ofelia Nisard
794,Ardith,Heningam,18,Female,Computer Science,2.03,9/30/2020,6/8/2024,Ardith Heningam
795,Concettina,Ferrey,22,Female,Biology,3.38,2/7/2021,6/27/2025,Concettina Ferrey
796,Vernen,Manna,19,Genderfluid,Biology,1.53,9/6/2019,7/10/2024,Vernen Manna
797,Linus,Yukhnov,24,Male,History,1.64,5/25/2020,6/14/2024,Linus Yukhnov
798,Wynne,Ottewill,25,Female,Biology,1.94,11/15/2023,6/7/2021,Wynne Ottewill
799,Maddy,Raylton,19,Genderqueer,Coxputer Science,2.09,12/24/2025,11/25/2020,Maddy Raylton
800,Mechelle,Greenland,18,Genderqueer,Biology,2.53,5/19/2019,2/15/2025,Mechelle Greenland
801,Madalyn,Mose,18,Female,History,0.53,8/20/2020,1/3/2023,Maoalyn Mose
802,Amelina,Grimoldby,22,Non-binary,Computer Science,1.08,2/5/2021,5/26/2025,Amelina Grimoldby
803,Galen,Perillo,25,Male,Biology,1.69,12/6/2020,,Galen Perillo
804,Onida,Moff,19,Agender,Biology,3.02,,12/19/2023,Onida Moff
805,Keri,Snasel,19,Female,Computer Science,2.46,8/11/2020,3/17/2024,Keri Snasel
806,Ariella,,17,Female,Biology,0.68,9/11/2020,1/10/2024,Ariella Carlow
807,,Bollands,15,Male,Biology,0.71,8/28/2019,1/3/2025,Wit Bollands
808,Ody,Torrie,20,Male,Biology,0.52,8/19/2020,9/20/2024,Ody Torrie
809,Sean,Westwood,18,Male,Biology,3.63,2/20/2021,9/14/2023,Sean Westwood
810,Aubrette,Pimblott,23,Female,Biology,0.59,7/24/2021,5/6/2024,Aubrette Pimblott
811,,Barwise,24,Female,History,0.03,,9/1/2021,Loree Barwise
812,Frank,Rugiero,23,Female,Computer Science,0.59,7/24/2021,4/14/2024,Frank Rugiero
813,Lusa,Moules,24,Genderfluid,Biology,3.07,4/25/2019,5/7/2025,
814,Mack,Kilcoyne,25,Male,Biology,0.28,3/23/2020,3/12/2024,Mack Kilcoyne
815,Egbert,Paschke,18,Genderqueer,History,3.21,3/29/2019,2/23/2024,Egbert Paschke
816,Giana,Davydychev,22,Female,Biology,0.18,1/3/2020,1/30/2023,Giana Davydychev
817,Anetta,Virr,20,,History,0.32,,4/17/2023,fnetta Virr
818,Niel,Bilovsky,18,Male,History,0.25,8/28/2020,2/6/2023,Niel Bilovsky
819,Ossola,Wearns,27,Female,Biosogy,2.96,9/10/2021,7/19/2024,
820,Judith,Grernsite,25,Female,Hrstory,2.18,7/4/2021,8/15/2025,Judith Greensite
821,Bobbie,Long,22,Male,History,3.25,12/30/2019,9/26/2023,Bobbie Long
822,Beryl,Goldsworthy,25,Female,Biolfgy,2.98,8/20/2021,3/8/2023,
823,Sloan,Calderon,24,Male,Biology,2.82,12/7/2019,6/1/2025,Sloan Calderon
824,Robin,Janout,20,Male,Histfry,0.5,11/9/2020,5/17/2023,Robin Janout
825,Karalee,Blonfield,20,Female,History,3.41,9/2/2019,3/9/2023,Karalee Blonfield
826,,MacAless,25,Male,History,1.65,2/15/2021,,Valentijn MacAless
827,Juliann,Viveash,23,Female,History,3.18,8/15/2020,10/10/2024,Juliann Viveash
828,Marco,,25,Male,mistory,2.36,2/22/2019,1/6/2025,Marco Nicklen
829,Jaimie,Williams,20,Female,History,2.35,6/4/2021,1/17/2024,Jaimie killiams
830,Humfrid,Stermac,19,Genderfluid,Computer Science,2.45,6/19/2019,3/16/2023,Humfrid Sterman
831,Gayler,Moro,23,Male,History,2.35,1/15/2020,7/12/2023,Gayler Moro
832,Alvis,Mitchely,24,Male,Computer Science,2.42,7/29/2024,,Alvis Mitchely
833,Clywd,Caselli,19,Male,History,1.99,5/17/2020,8/1/2025,Clywd Caselli
834,Adriano,Samsin,24,Male,Computer Science,1.45,7/23/2020,,mdriano Samsin
835,Avrom,Buck,24,Male,Biology,3.64,11/1/2021,12/11/2024,Avrom Beck
836,Averyl,Patton,23,Female,,1.09,4/3/2020,12/5/2025,Averyl Patton
837,Gloriane,Mc Coughan,24,Female,History,2.98,8/22/2020,1/22/2025,Gloriane Mc Coughan
838,Carmine,Fleote,19,Female,History,1.48,10/14/2019,,Carmine Fleote
839,Klarika,Coppeard,18,Female,History,2.88,5/24/2021,1/15/2025,Klarika Coppeard
840,Farly,Vlasyuk,25,Male,Biology,0.84,8/28/2021,2/5/2023,Farly Vlasyuk
841,Scarface,Janouch,24,Male,History,0.37,7/11/2020,3/13/2024,Scarface Janouch
842,Conney,Dowsoe,19,Male,Biology,3.73,9/3/2021,4/19/2025,Conney Dowson
843,Giorgi,Spain,22,Male,Biology,3.94,3/17/2020,1/25/2025,Gisrgi Spain
844,Christie,Krzyzowski,24,Female,History,0.67,8/14/2019,8/2/2024,Christie Krzyzowski
845,Burton,Skittrell,20,Male,Biology,0.67,7/28/2019,12/14/2024,Burton Skittrell
846,Freddy,Clink,26,,Biology,2.88,10/17/2020,7/5/2024,Freddy Clink
847,Gwenbolin,Farrent,18,Female,Computer Science,3.38,5/16/2023,10/27/2021,Gwendolin Faruent
848,Nessi,MacColgan,18,Female,Biology,0.56,12/8/2020,,Nessi MacColgan
849,Costa,Eusden,18,Male,Computer Science,0.63,6/9/2019,6/5/2025,Costa Eusden
850,Abbie,Pettman,25,Female,History,2.37,11/16/2020,10/22/2023,
851,Cob,O'Carrol,18,Male,History,0.5,11/21/2020,4/15/2025,Cob O'Carrol
852,Aymer,Mattiussi,24,Male,History,1.81,12/24/2019,6/10/2025,Aymer Mattiussi
853,Dolf,Hardin,25,Male,History,0.76,3/5/2019,3/26/2023,Dolf Hardin
854,Mill,Terbeek,20,Male,Computer Science,1.43,11/3/2020,7/26/2024,Mill Terbeek
855,Honey,Kuschke,21,Female,History,1.72,8/28/2019,2/18/2023,Honey Kuschke
856,Kacy,,22,Female,Computer Science,3.44,2/20/2020,6/29/2025,Kacy Sconce
857,Lanny,Lante,18,Female,Histdry,3.94,11/22/2021,7/31/2025,Lanny Lante
858,Annissa,Bassano,20,,Biology,1.76,2/2/2021,6/30/2024,Annissa Bassano
859,Brynn,Gaskamp,22,,Biology,1.28,11/9/2019,5/15/2024,Brynn Gaskamp
860,Calypso,Breinl,19,Female,Computer Science,1.5,12/21/2020,11/6/2024,Calypso Breinl
861,Adham,Profit,21,Male,History,3.61,1/11/2019,7/12/2025,Adham Profit
862,Bettina,Halms,25,Female,History,3.99,7/23/2020,1/29/2023,Bettina Halms
863,Vittorio,Yukhnini,21,Male,Biowogy,0.72,,12/9/2023,Vittorio Yukhnini
864,Emmit,Orsman,25,Agender,Computer Science,2.11,5/11/2019,4/10/2025,Emmit Orsman
865,Adam,Ruddell,16,Agender,Biology,3.32,7/3/2021,11/25/2023,Adam Ruddell
866,Thadeus,Habbergham,25,Genderfluid,Computer Scifnce,2.62,,11/24/2023,Thadeus Habbergham
867,Torey,Matthisson,20,Female,History,0.5,7/8/2020,12/31/2024,Torey Matthisson
868,Zena,Rasell,30,Female,Biology,2.35,11/30/2019,1/6/2025,
869,Cloe,Maydway,23,Female,Biology,2.95,7/18/2019,4/25/2024,Cloe Maydway
870,Ram,Bigg,22,Male,Computer Science,0.1,2/19/2020,4/10/2025,
871,Isaac,Kayley,18,Male,Hcstory,3.45,11/16/2020,4/24/2023,Isaac Kayley
872,Bordie,Squibb,24,Male,History,0.96,2/17/2025,6/4/2019,Bordie Squibb
873,Joshuah,Bartolijn,24,Male,Biology,0.12,,,Joshuah Bartolijn
874,Christye,Freschini,23,Polygender,Computer Science,2.78,7/22/2020,3/25/2025,Christye Freschini
875,Odie,Valler,20,Male,History,1.51,11/2/2020,6/18/2024,Odie Valler
876,Iolanthe,,18,Female,Biology,1.44,11/14/2019,2/5/2024,Iolanthe Mawdsley
877,Tonia,Trainor,19,,Computer Science,0.26,2/22/2021,2/15/2025,Tonia Trainor
878,Ashely,Kiessel,13,Polygender,History,2.82,7/21/2021,3/7/2024,Ashely Kiessel
879,Melita,Tebbutt,18,Female,Biology,0.88,11/7/2021,12/4/2024,Melita Tebbutt
880,Jedd,Paireman,25,Male,History,0.53,4/5/2021,7/24/2023,Jedd Paireman
